Year,State,City,Length,Mode,Company
1908,California,PETALUMA,36.6,,
1908,California,REDLANDS,3.7,,
1908,California,RICHMOND,15,,
1908,California,RIVERSIDE,12.75,,
1908,California,SACRAMENTO,28.9,Electric,"Sacramento Electric, Gas & Railway Co"
1908,California,SAN Bernardino,42,,
1908,California,San Diego,34.5,Electric,San Diego Electric Railway Co
1908,California,San Diego,10,Electric,National City & Otay Railway Co.
1908,California,San Diego,17,Steam,National City & Otay Railway Co.
1908,California,San Diego,3.5,Electric,South Park & East Side Railway Co. 
1908,California,San Francisco,11.5,Cable,California Street Cable Railroad Co
1908,California,San Francisco,7.67,Cable,Geary Street Park & Ocean Railroad Co.
1908,California,San Francisco,258.35,,United Railroads of San Francisco.  
1908,California,San Francisco,21,Electric,Presidio & Ferries Railroad Co
1908,California,San Francisco,4.4,Electric,South San Francisco Railroad & Power Co
1908,California,San Francisco,25.37,Electric,Northwestern Pacific Railroad Co.
1908,California,San Francisco,102,Steam,Northwestern Pacific Railroad Co.
1908,California,San Jose,20,Electric,San Jose & Santa Clara Railroad Co.
1908,California,San Jose,15.5,Electric,San Jose Railway Co.
1908,California,San Jose,33,Electric,San Jose & Los Gatos Internrban Railway Co.
1908,California,San LUIS OBISPO,4.5,,
1908,California,Santa Barbara,8,,
1908,California,Santa Cruz,14,,
1908,California,Stockton,12,Electric,Stockton Electric Railroad Co.
1908,California,Stockton,29,Electric,Central California Traction Co.
1908,South Dakota,DEADWOOD,4,,"Chicago, Burlington & Quincy Railroad Co."
1908,South Dakota,SIOUX FALLS,5.5,,Sioux Falls Traction System.
1908,Tennessee,Bristol ,5,,
1908,Tennessee,Chattanooga,75,,
1908,Tennessee,Clarksville,5.5,,
1908,Tennessee,Jackson,11,,
1908,Tennessee,Johnson City,4,,
1908,Tennessee,Knoxville,50,,
1908,Tennessee,Memphis,110,,
1908,Tennessee,Nashville,138,,
1908,Texas,AMARILLO.,7,Electric,
1908,Texas,AUSTIN,16.2,Electric,
1908,Texas,BEAUMONT.,12,Electric,
1908,Texas,BONHAM,2.5,Electric,
1908,Texas,CORSICANA,3.75,Electric,
1908,Texas,DALLAS.,123,Electric,
1908,Texas,DENTON,7,Electric,
1908,Texas,EL PASO.,23.7,Electric,
1908,Texas,FORT WORTH,92.8,Electric,
1908,Texas,GAINVILLE,39,Electric,
1908,Texas,GALVESTON,32.5,Electric,
1908,Texas,HOUSTON.,45.5,Electric,
1908,Texas,LAREDO.,5.5,Electric,
1908,Texas,LONGVIEW,1,Horse,
1908,Texas,Mineral Wells,2,Gasoline,
1908,Texas,Paris,6,Electric,
1908,Texas,SAN ANTONIO,58,Electric,
1908,Texas,SEGUIN.,1.5,Horse,
1908,Texas,SHERMAN,16,Electric,
1908,Texas,TEMPLE.,14.3,Electric,
1908,Texas,WACO,16,Electric,
1908,Texas,WAXAHCHIE,3.5,Horse,
1908,Vermont,Barre,9.5,,
1908,Vermont,Bellows Falls,7.5,,
1908,Vermont,Brattleboro,5,,
1908,Vermont,Burlington,32,,
1908,Vermont,Rutland,25,,
1908,Vermont,St. Albans,13,,
1908,Vermont,Springfield,9,,
1908,Vermont,Stowe,12,,
1908,Virginia,Alexandria,27.26,,"Washington, Alexandria & Mt. Vernon Electric Railway Co"
1908,Virginia,Charlottesville,3.45,,Piedmont Improvement & Construction Co
1908,Virginia,Danville,5.42,,Danville Street Car Co.
1908,Virginia,"Hampton, Newport",29.25,,Hampton & Old Point Railway Co.
1908,Virginia,"Hampton, Newport",9.25,,"Citizens Railway, Light & Power Co"
1908,Virginia,"Hampton, Newport",23.1,,Hampton Roads Railway & Electric Co.
1908,Virginia,Norfolk,138.29,,
1908,Virginia,LYNCHBURG,13.5,,Lynchburg Traction & Light Co.
1908,Virginia,Richmond,120,,Richmond Passenger & Power Co.
1908,Virginia,Radford,3.7,,Radford Water Power Co.
1908,Virginia,ROANOKE,21.64,,Roanoke Street Railway Co.
1908,Virginia,STAUNTON,8.5,,City Street Car Co.
1908,Virginia,Graham ,7,,Bluestone Traction Co.
1908,Virginia,Great Falls,28.66,,Great Falls & Old Dominion Railroad Co.
1908,Virginia,TAZEWEll,2,,Tazewell Street Railway Co.
1908,Washington,Aberdeen,10.5,,
1908,Washington,Ballard,5,,
1908,Washington,Bellingham,18.4,,
1908,Washington,Everett,13.8,,
1908,Washington,Olympia,4.25,,
1908,Washington,Seattle,155,,Pacific Northeast Traction
1908,Washington,Seattle,19.5,,Seattle Munic St.Ry.
1908,Washington,Seattle,14,,Seattle & Rainer Valley Railway
1908,Washington,Snohomish,62.75,,
1908,Washington,Spokane,191,,Spokane & Inland
1908,Washington,Spokane,108.21,,Washingtou Water
1908,Washington,Tacoma,188,,Pacific Traction
1908,Washington,Tacoma,104.5,,Puget Sound Elec. Ry.
1908,Washington,Tacoma,16.3,,Tacoma Ry. & Pwr. Co.
1908,Washington,Vancouver,3,,
1908,Washington,Walla Walla,17.5,,
1908,Wisconsin,Appleton,19,Electric,
1908,Wisconsin,Ashland,7,Electric,
1908,Wisconsin,Beloit,6,Electric,
1908,Wisconsin,Cebarburg,34.5,Electric,
1908,Wisconsin,Eau Claire,22,Electric,
1908,Wisconsin,Fond du Lac,169,Electric,
1908,Wisconsin,Green Bay,40.8,Electric,Green Bay Traction Co.
1908,Wisconsin,Kenosha,4.2,Electric,Kenosha Electric Railway Co.
1908,Wisconsin,Janesville ,7,,Janesville Street Railway Co.
1908,Wisconsin,La Crosse,16.38,,
1908,Wisconsin,Madison,14,Electric,
1908,Wisconsin,Manitowoc,9.5,,Maintowoc & Northenern Traction Co.
1908,Wisconsin,Merrill,1.8,Electric,
1908,Wisconsin,Oshkosh,40,Electric,
1908,Wisconsin,Sheboygan,31,,
1908,Wisconsin,Walworth,11.61,,
1908,Wisconsin,Waupaca,5,,
1908,Wisconsin,Milwaukee,183,,Milwaukee Street Railway Co. 
1908,Wisconsin,Milwaukee,132,,"Milwaukee Light, Heat & Traction Co."
1908,Wisconsin,Milwaukee,106,,Milwaukee Western Railway Co.
1909,Alabama,ANNISTON,10.5,,
1909,Alabama,BIRMINGHAM,133,,
1909,Alabama,GADSDEN,11,,
1909,Alabama,HUNTSVILLE,7,,
1909,Alabama,MOBILE,42,,
1909,Alabama,MONTGOMERY,42,,
1909,Alabama,NEW DECATUR,7.5,,
1909,Alabama,SELMA,8.5,,
1909,Alabama,SHEFFIELD,10.93,,
1909,Alabama,TUSCALOOSA,12,,
1909,Florida,Fernandina,3,,Ameilia Beach Co
1909,Florida,Fort Meade,2,,Fort Meade Railway Co
1909,Florida,Jacksonville,34.4,,Jacksonville Elec Co
1909,Florida,Key West,5.5,,The Key West Elec Co
1909,Florida,Pensacola,20.2,,Pensacola Elec Co
1909,Florida,St. Augustine,10,,St Johns Elec Co
1909,Florida,Tampa,20.4,,Tampa Elec Co
1909,Florida,Tampa,12.5,,Tampa Sulphur Springs Traction
1909,Florida,Tampa,1.5,,East Pensacola City Rwy Co
1909,Florida,Bradentown,12,,Manatee Light A Traction
1909,Georgia,Athens,7.4,Electric,
1909,Georgia,Atlanta,186.22,Electric,
1909,Georgia,Augusta,56,Electric,
1909,Georgia,Covington,6,Horse,
1909,Georgia,Columbus ,26.7,Electric,
1909,Georgia,Columbus ,5.5,Steam,
1909,Georgia,Gainesville,8,Electric,
1909,Georgia,Macon,30,Electric,
1909,Georgia,Rome,9.5,Electric,
1909,Georgia,Savannah,57.5,Electric,
1909,Georgia,Valdosta,4,Electric,
1909,Georgia,Washington,0.63,Horse,
1909,Illinois,ALTON,69,,
1909,Illinois,AURORA,35.8,,
1909,Illinois,BELLEVILLE,54,,
1909,Illinois,BLOOMINGTON,236.25,,
1909,Illinois,CAIRO,634.8,,
1909,Illinois,Chicago,1602.43,,
1909,Illinois,PEORIA,91.6,,
1909,Illinois,QUINCY,359.88,,
1909,Illinois,EAST ST. LOUIS,181,,
1909,Illinois,ELGIN,601.25,,
1909,Indiana,Anderson,366,Electric,Union Traction Co. 
1909,Indiana,Angola,5,Electric,Angola Railway & Power Co.
1909,Indiana,Bluffton,32,Electric,"Marion, Bluffton & Eastern Traction Co"
1909,Indiana,Columbus,6.5,Electric,Columbus Street Railway & Light Co.
1909,Indiana,Decatur,21.6,Electric,The Fort Wayne & Springfield Railway Co
1909,Indiana,Evansville,63.7,Electric,Evansville & Southern Indiana Traction Co.
1909,Indiana,Evansville,50.6,Electric,Evansville Railways Co.
1909,Indiana,Evansville,25,Electric,Evansville Suburban & Newburg Railway Co.
1909,Indiana,French Lick,1,Electric,French Lick & West Baden Hallway Co
1909,Indiana,Fort Wayne,212,Electric,Fort Wayne & Wabash Valley Traction Co. 
1909,Indiana,Gary,5,Electric,Gary & Interurban Railway Co.
1909,Indiana,Indianapolis,158,Electric,Indianapolis Traction & Terminal Co. 
1909,Indiana,Indianapolis,58.7,Electric,"Indianapolis, Columbus & Southern Traction Co."
1909,Indiana,Indianapolis,107,Electric,The Indianapolis & Cincinnati Traction Co
1909,Indiana,Kendallville,41,Electric,Toledo & Chicago Interurban Railway Co.
1909,Indiana,Kokomo,40,Electric,"Kokomo, Marion & Western Traction Co. "
1909,Indiana,Lebanon,10,Electric,Lebanon-Thornton Traction
1909,Indiana,Madison,5,Electric,Madison Light & Railway Co.
1909,Indiana,New Albany,23,Electric,Louisville & Southern Indiana Traction Co.
1909,Indiana,New Albany,20,Electric,Louisville & Northern Railway & Lighting Co. 
1909,Indiana,Portland,32,Electric,Muncie & Portland Traction Co
1909,Indiana,Richmond,352.7,Electric,"Terre Haute, Indianapolis & Eastern Traction Co. "
1909,Indiana,South Bend,80,Electric,"Chicago, South Bend & Northern Indiana Traction Co "
1909,Indiana,South Bend,35,Electric,Southern Michigan Railway Co
1909,Indiana,Vincennes,8.11,Electric,Vincennes Traction & Light Co. 
1909,Indiana,Warsaw,4.75,Electric,Winona & Warsaw Railway Co.
1909,Indiana,Washington,2.8,Electric,Washington Street Railway Co.
1909,Iowa,ALBIA,10.5,Electric,
1909,Iowa,BOONE,5,Electric,
1909,Iowa,BURLINGTON,17,Electric,
1909,Iowa,CEDAR RAPIDS,45.65,Electric,
1909,Iowa,CENTERVILLE,2,Electric,
1909,Iowa,CLINTON,50,Electric,
1909,Iowa,COUNCIL BLUFFS,28,Electric,
1909,Iowa,DAVENPORT,87,Electric,
1909,Iowa,DES MOINES,152.65,Electric,
1909,Iowa,DUBUQUE,17.28,Electric,
1909,Iowa,FORT DODGE,101,Electric,
1909,Iowa,FORT MADISON,4,Electric,
1909,Iowa,KEOKUK,8,Electric,
1909,Iowa,MARSHALLTOWN,3.5,Electric,
1909,Iowa,MASON CITY,16.8,Electric,
1909,Iowa,MUSCATINE,12,Electric,
1909,Iowa,OSKALOOSA,10.5,Electric,
1909,Iowa,OTTUMWA,14,Electric,
1909,Iowa,SIOUX CITY,43.5,Electric,
1909,Iowa,TOLEDO,2.75,Electric,
1909,Iowa,WATERLOO,67,Electric,
1909,Iowa,WATERLOO,22,Steam,
1909,Kentucky,BOWLING GREEN,7.5,,
1909,Kentucky,COVINGTON.,61,,
1909,Kentucky,HENDERSON.,6,,
1909,Kentucky,LEXINGTON.,81,,Lexington & Interurban Railways Co
1909,Kentucky,LOUISVILLE.,150,Electric,LOUISVILLE STREET RAILWAY SYSTEM
1909,Kentucky,LOUISVILLE.,27,,Louisville & Eastern Railroad Co
1909,Kentucky,LOUISVILLE.,42,,Indianapolis & Louisville Traction Co
1909,Kentucky,MAYSVILLE.,4.2,,
1909,Kentucky,OWENSBORO.,14.5,,
1909,Kentucky,PADUCAH.,17.7,,
1909,Kentucky,SOMERSET.,3,,
1909,Louisiana,Alexandria,6,,Alexandria Electric Railways Co.
1909,Louisiana,Baton Rouge,3.5,,Baton Rouge Electric Co.
1909,Louisiana,Lake Charles,8,,"Lake Charles Railway, Light & Water Works Co."
1909,Louisiana,Monroe,10,,Monroe St. Railway
1909,Louisiana,New Orleans,196.5,,New Orleans Railway & Light Co.
1909,Louisiana,New Orleans,6,,Algiers Railway & Lighting Co.
1909,Louisiana,Shreveport,16,,Shreveport Traction Co.
1909,Louisiana,Shreveport,1.6,,Shreveport Suburban Railroad Co.
1909,Maryland,Baltimore,401.2,,The United Railways & Electric Co. of Baltimore
1909,Maryland,Baltimore,22,,Maryland Electric Railways Co.
1909,Maryland,Baltimore,2.9,,"Baltimore, Halethorpe & Elkridge Railway Co"
1909,Maryland,Baltimore,1.5,,The Lorraine Electric Railway
1909,Maryland,Baltimore,10,,Baltimore & Ohio Railroad Co.
1909,Maryland,Bel Air,3.25,,The Baltimore & Bel Air Electric Railway Co
1909,Maryland,Cumberland,6.5,,Cumberland Electric Railway Co
1909,Maryland,Cumberland,25,,Cumberland & Westernport Electric Railway Co.
1909,Maryland,Frederick City,20,,Frederick & Middletown Railroad Co
1909,Maryland,Frederick City,5.5,,Myersville & Catoctin Railway Co
1909,Maryland,Frederick City,18,,"The Washington, Frederick & Gettysburg Railway Co"
1909,Maryland,Hagerstown,41,,Hagerstown Railway Co
1909,Maryland,Kensington,2.53,,Kensington Railway Co
1909,Michigan,,4,,
1909,Michigan,,28,,
1909,Michigan,,742.72,,
1909,Michigan,,1.44,,
1909,Michigan,,38,,
1909,Michigan,,9.5,,
1909,Michigan,,63.13,,
1909,Michigan,,49.5,,
1909,Michigan,,81,,
1909,Michigan,,32,,
1909,Michigan,,7.5,,
1909,Michigan,,192,,
1909,Michigan,,10,,
1909,Michigan,,6,,
1909,Michigan,,17.9,,
1909,Michigan,,15,,
1909,Michigan,,4.5,,
1909,Michigan,,10,,
1909,Michigan,,56,,
1909,Michigan,,34,,
1909,Michigan,,8.1,,
1909,Missouri,,7,,Hannibal Railway Co.
1909,Missouri,Joplin,68,,Joplin & Pittsburg Railway Co.
1909,Missouri,Kansas City,240.8,,Kansas City Railway & Light Co.
1909,Missouri,Kansas City,70,,"The Kansas City, Lawrence k Topeka Railway Co."
1909,Missouri,Kansas City,8,,Kansas City & Olathe Electric Railway Co.
1909,Missouri,Kansas City,22,,The Missouri & Kansas Internrban Railway Co.
1909,Missouri,Kansas City,5.75,,Ozarks
1909,Missouri,Kansas City,10,,Blue Valley Railway.
1909,Missouri,St. Louis,455.62,,
1909,Missouri,ST. JOSEPH,44,,"St Joseph Railway, Light, Heat & Power Co."
1909,Missouri,WEBB CITY,73,,Southwest Missouri Electric Railway Co
1909,Missouri,Sedalia,8.5,,Sedalia Light And Traction Co.
1909,Missouri,Springfield,19.5,,Springfield Railway & Light Co.
1909,Missouri,Cape Girardeau,18,,Cape Girardeau & Jackson Railroad Co.
1909,Missouri,CARROLLTON,1.5,,Carrollton Electric Railway Co.
1909,Missouri,FARMINGTON,14.1,,St. Francis County Electric Railroad Co.
1909,Missouri,NEVADA,5,,"Missouri Water, Light & Traction Co."
1909,Missouri,MEXICO.,27,,"The Mexico, Santa Fe & Perry Traction Co."
1909,Missouri,CASSVILLE.,5,,Cassville & W’estern Railway Co.
1909,Missouri,EXCELSIOR SPRINGS.,2.5,,Excelsior Springs & Suburban Railway Co
1909,North Dakota,BISMARCK,1.5,Electric,State of North Dakota Electric Railway
1909,North Dakota,FARGO,14,Electric,Fargo & Moorhead Street Railway Co.
1909,North Dakota,GRAND FORKS,2.5,Electric,Grand Forks Transit Co
1909,New Jersey,Anglebra,5.5,,Five Mile Beach Electric Railway Co.
1909,New Jersey,Asbury Park,31.69,,Altantic Coast Electric Railroad
1909,New Jersey,Asbury Park,5.73,,Seashore Electric Railway Co
1909,New Jersey,Asbury Park,2.5,,Asbury Park & Sea Glet Railroad
1909,New Jersey,Atlantic City,3.6,,Central Passenger Railway Co.
1909,New Jersey,Atlantic City,64.6,,West Jersey & Seashore R. R Co
1909,New Jersey,Atlantic City,18,,Altantic City & suburbian Traction
1909,New Jersey,Bridgeton,37.8,,The Bridgeton & Milliville Traction Co
1909,New Jersey,Cape May,3.42,,Ocrean Street Passenger Railway Co.
1909,New Jersey,Cape May,4.2,,"Cape May, Delaware Bay & Sewell's Point Railroad"
1909,New Jersey,Hackensack,19.46,,The New Jersey & Hudson River Railway & Ferry Co
1909,New Jersey,Hoboken,4,,Hoboken Maunfacturers Railroads Co.
1909,New Jersey,Keyport,30,,Jersey Central Tracation Co
1909,New Jersey,Long Brach,4.1,,Long Branch Electric Railway Co.
1909,New Jersey,Moorestown,30,,Barllingten County Traction Co
1909,New Jersey,Mount Holly,14.8,,Mount Holly Street Rilway
1909,New Jersey,Newark,671.9,,Public Service Corporation of New Jersey
1909,New Jersey,Ocean City,7,,Ocrean City Electric Railway Co.
1909,New Jersey,Ocean City,50.47,,Burnswick Traction Co
1909,New Jersey,Orange,1.9,,Orange Mountain Traction cO
1909,New Jersey,Phillipsburg,5.6,,Phillpsburg Horse Car Railraod Co
1909,New Jersey,Red Bank,12,,"Atlantic Highland, Red Bank & Long Branch Electric Railway Co."
1909,New Jersey,Rutherford,17,,Hudson River Traction Co
1909,New Jersey,Trenton,38,,Trenton Street Railway Co
1909,New Jersey,Trenton,11.42,,Meror County Traction Co
1909,New Jersey,Trenton,15,,Trenton Lawreacvlle & Prlnenton Railroad Co
1909,New Jersey,Trenton,38,,New Jensey & Penneyliania Traction Co
1909,New Jersey,Trenton,23.107,,Trenton & New Brunwich Railroad
1909,New Jersey,Trenton,40,,New Jersey Short Line Railroad
1909,New Jersey,Trenton,31.17,,camden & Trenton Railway
1909,New Jersey,Trenton,4,,"Trenton, Lakewood & Altantic Railway"
1909,New Jersey,Wasginton,8.35,,Easton & Wahinton Traction CO
1909,New York,Albany,93.5,Electric,United Traction Co.
1909,New York,Auburn,65.8,Electric,Auburn & Syracuse Electric Railroad Co. 
1909,New York,Babylon,1.57,Electric,Babylon Railroad Co.
1909,New York,Ballston Spa,15,Electric,The Ballston Terminal Railroad Co.
1909,New York,Binghamton,46,Electric,Binghamton Railroad Co. 
1909,New York,Brooklyn,547.822,Electric,Brooklyn Rapid Transit Co.
1909,New York,Brooklyn,48.3,Electric,Coney Island & Brooklyn R. R. Co.
1909,New York,Brooklyn,2.5,Electric,Van Brunt St. & Erie Basin R. R. Co.
1909,New York,Brooklyn,4.07,Electric,Bush Terminal Railroad Co. 
1909,New York,Buffalo,374.45,Electric,International Traction Co.
1909,New York,Buffalo,19.85,Electric,Buffalo Southern Railway Co.
1909,New York,Buffalo,13.59,Electric,Buffalo & Depew Railway Co. 
1909,New York,Buffalo,39.1,Electric,Buffalo & Lake Erie Traction Co.
1909,New York,Canandaigua,53,Electric,Rochester & Eastern Rapid Co.
1909,New York,Catskill,5.5,Electric,Catskill Electric Railway Co.
1909,New York,City Island,1.4,Horse,Pelham Park Railroad Co.
1909,New York,City Island,2,Horse,City Island Railroad
1909,New York,Cohoes,6.73,Electric,The Cohoes City Railway Co.
1909,New York,Corning,5.7,Electric,Corning & Painted Street Railway
1909,New York,Cortland,17,Electric,Cortland County Traction Co.
1909,New York,Elmira,27.42,Electric,"Elmira Water, Light & Railroad Co."
1909,New York,Elmira,16.41,Electric,Elminra & Seneca Lake Railway Co.
1909,New York,Fishkill,7.23,Electric,Citizens' Street Railroad Co.
1909,New York,Fishkill,2.86,Electric,Fishkill Electric Railway Co. 
1909,New York,Fulton,1.04,Horse,Fulton & Oswego Falls Street Railway Co. 
1909,New York,Geneva,17.75,Electric,"Geneva, Waterloo, Seneca Falls & Cayuga Lake Traction Co."
1909,New York,Glen Cove,3.45,Electric,Glen Cove Railroad Co.
1909,New York,Glens Falls,138.85,Electric,Hudson Valley Railway
1909,New York,Gloversville,85,Electric,"Fonda, Johnstown & Gloversville Railroad Co."
1909,New York,Gloversville,4.6,Electric,The Aldrondack Lakes' Traction Co.4.65
1909,New York,Honeoye Falls,5.26,Electric,Lime & Honeoye Falls Electric Light & Railroad Co.
1909,New York,Hoosick Falls,28.87,Electric,Bennington & Hoosick Valley Railway Co.
1909,New York,Hornellsville,4.33,Electric,Hornellsville & Canisteo Railway Co.
1909,New York,Hudson,47.6,Electric,Albany & Hudson Railway & Power Co. 
1909,New York,Huntington,3.2,Electric,Huntington Railroad Co.
1909,New York,Ithaca,10.5,Electric,Ithaca Street Railway Co.
1909,New York,Jamestown,24.64,Electric,The Jamestown Street Railway Co.
1909,New York,Jamestown,33.4,Electric,Chautauqua Traction Co.
1909,New York,Jamestown,22,Electric,Warreu & Jamestown Street Railway Co. 
1909,New York,Jamaica,26.74,Electric,Long Island Electric Railway Co. 
1909,New York,Keeseville,5.64,Electric,"Keeseville, Ausable, Chasm & Lake Chaplain Railroad"
1909,New York,Kingston ,8.8,Electric,Kingston Consolidated Railroad Co.
1909,New York,Lewiston ,8.7,Electric,Lewiston & Yongston Frontier Railroad Co.
1909,New York,Liberty,2,Electric,Liberty & Jeffersonville Electric Railway Co. 
1909,New York,Long Beach,1.5,Electric,Seashore Municpal Railroad Co. 
1909,New York,Long Island City,74.47,Electric,New York & Queens County Railway Co.
1909,New York,Long Island City,49.9,Electric,Long Island Consodlidated Electrical Companies
1909,New York,Long Island City,263.48,Electric,Long Island Railroad Co. 
1909,New York,Middletown,12.84,Electric,The Wallkill Transit
1909,New York,Mineola,10,Electric,New York & North Shore Traction Co. 
1909,New York,Newark,9.15,Electric,New & Marion Railway Co. 
1909,New York,Newburgh,18.95,Electric,Orange County Tracction Co.
