Year,State,City,Miles,Company
1921,Massachusetts,Shelburne Falls,7.43," Shelburne Emails & Colerain St. Ry. Co___Office, 20 Water St. Shelburne Falls. (Counects Shelburne Falls, Shattuckville. Griswoldville, Lyons- Ville And Colerain.) Pres. Freeman L. Davenport, Shelburne Falls V. Pres. Chas. W. Hawks Â€Œ Â€Œ Clerk,Treas., Gen. Mgr. & Claim Agt. Deane R. Ainsworth...Shelburne Falls Audr. Frank. L. Reed ... 11 Â€Œ Ch. Engr. Pwr. Sta. & M. M. G.W. Smead.......... Power Sta. Equip. 3 D. C. G. E., Westg. Tot. 250 Kw. 550 V; 150 Hp. E. Fitch; 150 Hp B. Dillon; 200 Hp. Turb. (Wtr.) Hoi; Trans. & Trolley Volt. 550 V. Power Stu. And Repair Shops At Frank- Ton. 7.43 Miles: 4-8(4 G; 14 Cars. (Freightbusiness.) Company Sells Energy. 11Sw"
1921,Massachusetts,Springfield,198.03,Springfield St. Ry. Co.
1921,Massachusetts,Taunton,10.7,East Taunton St. Ry. Co.
1921,Massachusetts,Webster,5.66,Webster & Dudley St. Ry. Co.
1921,Massachusetts,Webster,16.55,Worcester & Webster St. Ry. Co.
1921,Massachusetts,Westwood,16,Medway & Dedham St. Ry. Co.
1921,Massachusetts,Whitinsville,0.795,"Linwood St. Ry. Co,"
1921,Massachusetts,Winthrop,1.2,Point Shirley St. Ry. Co.
1921,Massachusetts,Worcester,259.96,Worcester Consolidated St. Ry. Co.
1921,Michigan,Adrian,3.89,The Adrian St. Ry. Co.
1921,Michigan,Benton Harbor,54, Benton Harbor-St. Joe Ry. & Ut. Co.
1921,Michigan,Detroit,544.728, Detroit United Ry. Co.
1921,Michigan,Detroit,84.487," Detroit, Monroe & Toledo Short Line Ry. Co."
1921,Michigan,Detroit,14.2,City Of Detroit Co.
1921,Michigan,Detroit,142.502,Detroit & Port Huron Shore Line Ry. (Rapid Ry. System.)Co.
1921,Michigan,Detroit,111.35,"Detroit, Jackson & Chicago Ry. Co."
1921,Michigan,Detroit,20.4,Midiigan Central 11. R. (De- Troit River Tunnel Co.
1921,Michigan,Escanaba,16.5, Escanaba Power & Traction Co.
1921,Michigan,Grand Rapids,65.6, Grand Rapids Ry. Co.
1921,Michigan,Grand Rapids,48," Orand Rapids, Grand Haven & Muskegon Ry. Co."
1921,Michigan,Holland,75.92,"Grand Rapids, Holland & Chi- Cago Ry.Co."
1921,Michigan,Houghton,32.15,Houghton County Trac. Co.
1921,Michigan,Iron River,12.5,Houghton County Trac. Co.
1921,Michigan,Ironwood,5,Ironwood & Bessemer Ry. Si Rt. Co.
1921,Michigan,Ishpeming,6," Iron River, Stambaugh & Crystal Falls St. Ry. Co."
1921,Michigan,Jackson,159, Michigan Railroad Co.
1921,Michigan,Jackson,258.25," Michigan United Railways Co,Co."
1921,Michigan,Manistee,2,Manistee Ry. Co.
1921,Michigan,Marquette,6, Marquette City & Presque Isle Ry. Co.
1921,Michigan,Menominee,19.4, Menominee & Marinette Lt. & Trac.Co.
1921,Michigan,Port Huron,12, Grand Trunk: Ry. Co.
1921,Michigan,Saginaw,64.15,Saginaw - Bay City Ry. Co.
1921,Michigan,Sault Ste Maria,7.52,Sault Ste. Marie Traction Co.
1921,Minnesota,Breckenridge,1.144,Walipeton-Breekeiiridge St. Ry. Co.
1921,Minnesota,Duluth,104.23,The Duluth St. Ry. Co.
1921,Minnesota,Mankato,5.3,Mankato Elec. Trac. Co.
1921,Minnesota,Minneapolis,19.21," Minneapolis, Anoka & Cuy- Uua Range Ry. Co."
1921,Minnesota,Minneapolis,60," Minneapolis, Northfield & Southern Ry."
1921,Minnesota,Minneapolis,466.8, Twin City Rapid Transit Co.
1921,Minnesota,Minneapolis,1.583,Water Works Filtration Ry. (Munic.)
1921,Minnesota,St. Cloud,10, St. Cloud Public Service Co.
1921,Minnesota,St. Cloud,6.5,Great Northern Ry. Co.
1921,Minnesota,St. Cloud,36.5,Mesaba Ry. Co.
1921,Minnesota,St. Cloud,18.05,St. Paul Southern ElectricRy. Co.
1921,Minnesota,Thief River Falls,20.27, Minnesota Northwestern Elec. Ry. Co.
1921,Minnesota,Winona,7.5,"First National Bank Bldg., Mil- Waukee,Wis."
1921,Mississippi,Columbus,6.8," Columbus Ry., Lt. & Pwr. Co."
1921,Mississippi,Greenville,4.5, Delta Light & Traction Co.
1921,Mississippi,Gulfport,30, Gulfport & Mississippi Coast Traction Co.
1921,Mississippi,Hattiesburg,8.66, Hattiesburg Traction Co.
1921,Mississippi,Jackson,13.5, Jackson Public Service Co.
1921,Mississippi,Laurel,14, Laurel Lt. & Ry. Co.
1921,Mississippi,Meridian,13.12,Meridian Lt. & Ry. Co.
1921,Mississippi,Vicksburg,11,Vicksburg Lt. & Trac. Co.
1921,Missouri,Cape Girardeau,4.5,Cape Girardeau-Jackson In- Terurbau Ry. Co.
1921,Missouri,Carrollton,2.1,Water Eight & Transit Co.
1921,Missouri,Cassville,5, Cassville & Western R. R. Co.
1921,Missouri,Farmington,10,St. Francois County R. R. Co.
1921,Missouri,Hannibal,6.5,Hannilml Ry. & Elec. Co.
1921,Missouri,Jefferson City,7, Jeffierion City Bridge & Transit Co.
1921,Missouri,Kansas City,1.25,Blue Valley Ry. Co.
1921,Missouri,Kansas City,68.64,"Kansas City, Clay County & St. Joseph Ry. Co."
1921,Missouri,Kansas City,12.75,"Kansas City, Lawrence& To- Peka Elec- R. R. Co."
1921,Missouri,Kansas City,311.585,The Kansas City Rys. Co.
1921,Missouri,Kansas City,21.35,The Missouri & Kansas Ry. Co.
1921,Missouri,Kirkwood,6,Grand View R. R. Co.
1921,Missouri,Nevada,5," The Fort Scott & Nevada Lt., Ht., Wtr. & Pwr. Co."
1921,Missouri,Sedalia,9, City Light & Traction Co.
1921,Missouri,Springfield,23.2, Springfield Traction Co.
1921,Missouri,St. Joseph,60.22," St. Joseph Railway, Light, Heat & Power Co."
1921,Missouri,St. Louis,18.96, Missouri Elec. R. R.Co.
1921,Missouri,St. Louis,2.75,St. Louis & Jennings Rail- Way Co.
1921,Missouri,St. Louis,14.5,St. Louis Elec. Terminal Ry. Co.
1921,Missouri,St. Louis,15,St. Louis Water Works Ry. (Munic.)
1921,Missouri,St. Louis,460.72,United Railways Company Of St. Louisco.
1921,Missouri,Webb City,92,The Southwest Missouri R. R. Co.
1921,Montana,Anaconda,148.79," Butte, Anaconda & Pacific Ry. Co."
1921,Montana,Anaconda,6.88,"Anaconda Copper Mining Co, (Elec. Lt. & Ry. Dept.)Co."
1921,Montana,Butte,39.23, Butte Electric Ry. Co.
1921,Montana,Great Falls,16, Great Falls St. Ry.Co.
1921,Montana,Helena,21.21, Helena Light & Ry. Co.
1921,Montana,Missoula,22.3,Missoula St. Ry. Co.
1921,Nebraska,Lincoln,7.5,"Omaha, Lincoln A Beatrice Ry. Co."
1921,Nebraska,Lincoln,60,The Lincoln Traction Co.
1921,Nebraska,Omaha,7.5, Omaha & Southern Inter- Urban Ry. Co.
1921,Nebraska,Omaha,135.2,Omaha & Council Bluffs St. Ry. Co.
1921,Nebraska,Ralston,13.8,Omaha & Lincoln Ry. & Lt. Co.
1921,Nevada,Reno,3.3, Nevada Interurban Ry. Co.
1921,Nevada,Reno,7.5, Reno Traction Co.
1921,New Hampshire,Berlin,7.75,Berlin 8T. Ry. Co.
1921,New Hampshire,Charlestown,2,Springfield Elec. Ry. Co.
1921,New Hampshire,Claremont,10.5, Claremont Railway Co.
1921,New Hampshire,Concord,30.51, Concord Electric Railways
1921,New Hampshire,Derry,8,Chester & Derry R.R.
1921,New Hampshire,Dover,21," Dover, Somersworth & Roch- Ester Street Ky. Co."
1921,New Hampshire,Exeter,22,"Exeter, Hampton & Amesbury St. Ry. Co."
1921,New Hampshire,Keene,10, Keene Elec. Ry. Co.
1921,New Hampshire,Laconia,8.87, Laconia St.Ry. Co.
1921,New Hampshire,Manchester,8.418, Manchester & Derry St. Ry. Co.
1921,New Hampshire,Manchester,14.335, Manchester & Nashua St. Ry.Co.
1921,New Hampshire,Manchester,2.75, Uncanoonuc Incline Ry. & Develop. Co.
1921,New Hampshire,Manchester,42.726,Manchester St. Ry.Co.
1921,New Hampshire,Portsmouth,42," Portsmouth, Dover & York St.Ry.Co."
1921,New Hampshire,Portsmouth,19.03,Portsmouth Elec. Ry.Co.
1921,New Jersey,Jersey City,44,Jersey Central Traction Co.
1921,New Jersey,Asbury Park,30.05,Atlantic Coast Electric Ry. Co.
1921,New Jersey,Asbury Park,18.12,Atlantic Coast Electric Ry. Co.
1921,New Jersey,Asbury Park,3.01,Central Passenger Ry. Co.
1921,New Jersey,Atlantic City,150.3,"West Jersey & Seashore R.K, (Steam & Elec. Branch Of Penn- Syl Vania R. R.)"
1921,New Jersey,Bridgeton,36.87,Bridgeton & Millville Trac Co.
1921,New Jersey,Hainesport,15, Burlington County Transit Co.
1921,New Jersey,Hoboken,15, Hoboken Manufacturersâ€™ R. R. Co.
1921,New Jersey,Hohokus,15.2, North Jersey Rapid Transit Co.
1921,New Jersey,Lakewood,10,"Trenton, Lakewood & Sea- Coast Ry. Co."
1921,New Jersey,Millville,11.21, Millville Traction Co.
1921,New Jersey,Morristown,2.5, Morris R. R. Co.
1921,New Jersey,Morristown,66.38,Morris County Traction Co.
1921,New Jersey,Newark,890.74,Public Service Ry. Co.
1921,New Jersey,Ocean City,10,Ocean City Elec. R. R. Co.
1921,New Jersey,Penns Grove,14.5,Salem & Penns Grove Trac. Co.
1921,New Jersey,Philipsburg,7, Pliillipsburg Transit Co.
1921,New Jersey,Pleasantville,18,Atlantic & Suburban Ry. Co.
1921,New Jersey,Red Bank,17.7, Monmouth County Elec. Co.
1921,New Jersey,Stone Harbor,4.5,Stone Harbor Terminal R. R. Co.
1921,New Jersey,Trenton,49.65, Public Service R. R. Co.
1921,New Jersey,Trenton,70.76, Trenton A Mercer County Trac. Corpn
1921,New Jersey,Trenton,13.25,New Jersey & Pennsylvania Trac. Co.
1921,New Jersey,Trenton,48.16,Penna.-New Jersey Ry. Co.
1921,New Jersey,Trenton,11,Trenton. Lawrenceville & Princeton R.R.Co.
1921,New Jersey,West Hoboken,4.5, Five Mile Beach Elec. Ry. Co.
1921,New Mexico,Albuquerque,7.25,City Electric Co.
1921,New Mexico,Las Vegas,3.7,Las Vegas Transit Co.
1921,New York,Albany,60.9,Albany Southern R. R. Co.
1921,New York,Albany,113,United Traction Co.
1921,New York,Auburn,64.76,Auburn & Syracuse Elec. R. R. Co.
1921,New York,Ballston,49.74,Kaydeross Railroad Corpo- Rationco.
1921,New York,Beacon,4.32,2.53 Miles.) (Connects Newburgh By Ferry With City Of Beacon And Fishkill.) Pres. Wm. J. Conklin........Fishkill Sec. Harry K. Tompkins........Beacon Treas. Bertram L. Smith......... Â€Œ Audr. John R. Farmer.......... Gen. Mgr. W. E. Conklin....... Â€Œ Supt. & Elec. Engr.Wm. G. Duntz Â€Œ Energy Purchased From Southern Dut- Chess Gas & Elec. Co.
1921,New York,Brooklyn,2.5,Batavia Traction Co.
1921,New York,Buffalo,25.35, Erie County Traction Corp.Co.
1921,New York,Buffalo,894.25, International Railway Coco.
1921,New York,Buffalo,14," Local Office, Depew; General Office, &18 Ellicott Square, Buffalo, N. Y. (Con- Nects Buffalo, Depew And Lancaster.) Receiver, Wm. B. Cutter........Buffalo Sec. Percy Eaton............. . Â€Œ Supt. Pur. Agt, & Engr. M. Of W., U. L. Upson....................Depew Ch. Engr. Pwr. Sta. C. L. Ilendryx.................. Â€Œ Elec. Engr. & M. M., F. S. Russ.. Â€Œ Energy Purchased From Niagara & Erie Pwr. Co."
1921,New York,Buffalo,8.8,Buffalo & Lackawanna Trac. Co.
1921,New York,Canandaigua,8,Ontario Light & Trac. Co.
1921,New York,Cohoes,6.682, Cohoes Ry. Co.
1921,New York,Cooperstown,65.66, Southern New York Pwr. & Ry. Corpn. Co.
1921,New York,Corning,5.9, Corning & Painted Post St. Ry.
1921,New York,Cortland,18.93,The Cortland Countytraction Co.
1921,New York,Elmira,36," Elmira, Corning & Waverly R. R.Co."
1921,New York,Freeport,2.92,Great South Bay Ferry Co.
1921,New York,Glean,99.3,Western New Yonk & Penna. Trac. Co.
1921,New York,Glen Cove,3.25,The Glen Cove R. R. Co
1921,New York,Glens Falls,126.18,Hudson Valley Ry. Co.
1921,New York,Glens Falls,41.99,Hudson Valley Ry. Co.
1921,New York,Gloversville,82,"Fonda, Johnstown & Glov- Ersville R. R. Co."
1921,New York,Hamburg,17.9, Hamburg; Railway Co.
1921,New York,Hoosick Falls,7.55,Hoosick Falls R.R. Oo.Co.
1921,New York,Hornell,10.9, Hornell Trac. Co.
1921,New York,Huntington,7.5, Huntingdon Traction Co.
1921,New York,Ithaca,11.47,Ithaca Traction Corpn.
1921,New York,Jamestown,26.73, Chautauqua Traction Co.
1921,New York,Jamestown,40,Ithaca Traction Corpn.
1921,New York,Jamestown,28.694,Jamestown St. Ry. Co.
1921,New York,Jamestown,11,Panama Traction Co.
1921,New York,Kingston ,8.831,Kingston Consolidated R. R. Co.
1921,New York,Middletown,12.84,The Wallkill Transit Co.
1921,New York,Mt. Vernon,4,Westchester Elec. R. R. Câ«Â». Co.
1921,New York,New Paltz,9.27,"New Paltz, Highland & Poughkeepsie Traction Co."
1921,New York,New York City,6, Bush Terminal R. R. Co.
1921,New York,New York City,18.757, Hudson & Manhattan R. R* Co.
1921,New York,New York City,4, Manhattan Bridge Three- Cent Line.Co.
1921,New York,New York City,65, New York City Interborough Ry.Co.
1921,New York,New York City,54.59," New York, Westchester & Boston Ry. Co."
1921,New York,New York City,100.18, Pennsylvania Tunnel & Terminal R. R. Co.
1921,New York,New York City,32, Richmond Eight & R. R. Co.
1921,New York,New York City,23.912, Second Ave. R. R. Co.
1921,New York,New York City,4, Southfield Beach R. R. Co.
1921,New York,New York City,2.69, Staten Island Midland Ry. Co.
1921,New York,New York City,65," The Forty-Second St., Man- Hat.Tanville & St. Nicholas Ave. Ry. Co."
1921,New York,New York City,775.24, The Long Island Railroad. Co.
1921,New York,New York City,77.15, The Long Island Railroad. Co.
1921,New York,New York City,1.74, The Marine Ry. Co.
1921,New York,New York City,8.97, The New York Connecting R. R. Co.
1921,New York,New York City,356.78, Third Ave. Ry. Co.
1921,New York,New York City,1.6,Bridge Operating Co.
1921,New York,New York City,522.906,Brooklyn Rapid Transit Co.
1921,New York,New York City,20.01,Eighth Avenue R. R. Co.
1921,New York,New York City,22,Interborough Rapid Transit Co.
1921,New York,New York City,25.84,Long Island Elec. Ry. Co.
1921,New York,New York City,18.394,New York & Harlem Rail- Road (Operated As New York & Har- Lem Traction Lines)
1921,New York,New York City,261.68,New York Central R. R. (Elec. Div.)
1921,New York,New York City,17.783,Newyork Railways Co.
1921,New York,New York City,8.188,Ocean Elec. Ry. Co.
1921,New York,New York City,231.918,The Brooklyn City R. R. Co.
1921,New York,New York City,52.124,The Coney Island & Brook- Lyn R. R. Co.
1921,New York,New York City,17.37,Tlie Ninth Avenue R. R. Co.
1921,New York,New York City,3,Van Brunt St. & Erie Basin R. R. Co.
1921,New York,Newburgh,23,Orange County Traction Co.
1921,New York,Niagara Falls,22.12,Niagara Gorge R. R. Co.
1921,New York,Niagara Falls,20.67,Niagara Junction Ry. Co.
1921,New York,Oneida,117.981,New York State Rya. (Oneida Lines).
1921,New York,Ossining,2.81, Hudson River & Eastern Trac. Co.
1921,New York,Oswego,10.64, Empire State R. R. Corpn. (Oswego City Div.)
1921,New York,Oswego,4.354,Putnam & Westchester Trac. Co.
1921,New York,Patchogue,11.61,Suffolk Trac. Co.
1921,New York,Penn Yan,9.32,Penn Yan & Lake Shore Ry.
1921,New York,Plattsburgh,7.53, Plattsburgh Traction Co.
1921,New York,Port Chester,27.139,New York Stamford Ry. Co.
1921,New York,Port Jervis,3.985, Port Jervis Traction Co.
1921,New York,Poughkeepsie,18, Poughkeepsie & Wappingers Falls Ry. Co.
1921,New York,Rochester,34, Erie R. R. Co.
1921,New York,Rochester,253.33, New York State Rys. (Roch- Ester Lines).Co.
1921,New York,Rochester,67.6," Roch Ester, Lock Port & Buffalo R. R. Corpn.Co."
1921,New York,Rochester,8.12, Rochester & Manitou R. R. Co.
1921,New York,Roslyn,38.12, The New York & North Shore Trac. Co.
1921,New York,Saranac Lake,7.66,Paul Smithâ€™S Elec. Lt. & Pwr. Ft R. R. Co.
1921,New York,Schenectady,25.241,Schenectady Ry. Co.
1921,New York,Sea Cliff,1.55, The Nassau County Ry. Co.
1921,New York,Seneca Falls,17.489," Geneva, Seneca Falls & Au- Burn R. R. Co."
1921,New York,Syracuse,32.91, Syracuse Northern Elec. Inc. Co.
1921,New York,Syracuse,82.7,Empire State R. R. Corpn.Co.
1921,New York,Syracuse,95.63,New York State Rys. (Syracuse Lines).Co.
1921,New York,Syracuse,158.52,Rochester & Syracuse R. R. Co.
1921,New York,Syracuse,18.52,"Syracuse & Suburban R. R, Co."
1921,New York,Troy,9.146,Troy & New England Ry. Co.
1921,New York,Utica,130.16,New York State Rys. (Utica Lines). Co.
1921,New York,Watertown,12.6,Black River Traction Co
1921,New York,Waverly,8.9," Waverly, Sayre & Athens Traction Co."
1921,New York,White Plains,1.466,Shore Line Elec. R.R. Co.
1921,New York,White Plains,21.639,Westchester Street R. R. Co.
1921,New York,Williamsville,6.65, Buffalo & Williamsville Elec. Ry. Co.
1921,New York,Yonkers,3,Yonkers R. R. Co.
1921,North Carolina,Asheville,8.7,Asheville & East Tennessee It. R.Co.
1921,North Carolina,Asheville,19.2,Asheville Power & Light Co.
1921,North Carolina,Burlington,8,Alamance Ry. Co.
1921,North Carolina,Charlotte,127, Piedmont & Northern Ry. Co.
1921,North Carolina,Charlotte,26.9,Southern Public Utilities Co.
1921,North Carolina,Durham,11.91,Durham Public Service Co.
1921,North Carolina,Goldsboro,5,Goldsboro Electric Ry. Co.
1921,North Carolina,Greensboro,27.41,North Carolina Public Service Co.
1921,North Carolina,New Bern,4.5, New Bern-Ghent St. Ry. Co.
1921,North Carolina,Raleigh,14.17, Carolina Pwr. & Lt. Co.
1921,North Carolina,Wilmington,35,Tidewater Pwr. Co.
1921,North Carolina,Winston-Salem,12.63,Southern Public Utilities Co.
1921,North Dakota,Bismarck,1.5,Capitol Car Line.
1921,North Dakota,Fargo,15.81, Northern States Power Co.
1921,North Dakota,Grand Forks,8.5,Grand Forks St. Ry. Co.
1921,North Dakota,Valley City,1.5, Valley City St. & Interurban Ry. Co.
1921,Ohio,Akron,242.21,The Northern Ohio Traction & Lt. Co.
1921,Ohio,Alliance,33,Stark Elec. R. R. Co.
1921,Ohio,Ashtabula,1, Ashtabula & Lake Shore Ry.
1921,Ohio,Ashtabula,5.5, Ashtabula Rapid Transit Co.
1921,Ohio,Ashtabula,27, Pennsylvania & Ohio Trac- Tion Co.
1921,Ohio,Cambridge,13.38, Ohio Service Co.
1921,Ohio,Chillicothe,5.5,The Chillicothe & Camp Sher- Man Railroad Co.
1921,Ohio,Chillicothe,4.5,"The Chillicothe Elec. R. R., Lt. A Pwr. Co."
1921,Ohio,Cincinnati,57," Cincinnati, Georgetown & Portsmouth R. R. Co."
1921,Ohio,Cincinnati,31.89," Cincinnati, Lawrenceburg A Aurora Elec. St. R. R. Co."
1921,Ohio,Cincinnati,37," The Cincinnati, Milford & Rlancliester Traction Co."
1921,Ohio,Cincinnati,398.2,"Indiana, Columbus & Eastern Trac. Co."
1921,Ohio,Cleveland,12, The Ohio Traction Co.
1921,Ohio,Cleveland,40,Cleveland & Eastern Trac. Co.
1921,Ohio,Cleveland,173,Take Shore Elec. Ry. Co.
1921,Ohio,Cleveland,368.3,The Cleveland Ry. Co.
1921,Ohio,Cleveland,225,"The Cleveland, Southwestern & Columbus Ry. Co."
1921,Ohio,Columbus,135.129," Columbus Ry., Pwr. & L.T. Co."
1921,Ohio,Columbus,8.8," Columbus, New Albany & Johnstown Trac. Co."
1921,Ohio,Columbus,78, Scioto Valley Trac. Co.
1921,Ohio,Columbus,10," The Columbus,Urbana&West- Ern Elec, Ry. Co."
1921,Ohio,Columbus,8.61,Ohio & Southern Trac. Co
1921,Ohio,Columbus,60,"The Columbus, Delaware Sl Marion Elec. Co."
1921,Ohio,Cincinnati,62, Interurban Ry. & Terminal Co.
1921,Ohio,Cincinnati,36.23, The Ohio Traction Co.
1921,Ohio,Cincinnati,227.99,The Cincinnati Traction Co.
1921,Ohio,Coshocton,13.38,The Ohio Service Co.
1921,Ohio,Coshocton,1.8,The Ohio Service Co.
1921,Ohio,Dayton,31.89, Peopleâ€™S Ry. Co.
1921,Ohio,Dayton,14, The Dayton St. Ry. Co.
1921,Ohio,Dayton,2.6, The Oakwood Railroad Co.
1921,Ohio,Dayton,10.6, The Oakwood St. Ry. Co.
1921,Ohio,Dayton,35.948,City Ry. Co.
1921,Ohio,Dayton,33.4,Dayton & Troy Elec. Ry. Co.
1921,Ohio,Dayton,27.97,"Dayton, Springfield & Xenia Southern Lty. Co."
1921,Ohio,Dayton,40,The Dayton & Western Trac- Tionco.
1921,Ohio,Dennison,1.8, The Ohio Service Co.
1921,Ohio,East Liverpool,101,"The Steubenville, East Liver- Pool & Reaver Valley Trac. Co."
1921,Ohio,Findlay,50,"Toledo, Bowling Green & Southern Trac. Co."
1921,Ohio,Fort Loramie,3.3, Fort Loramie Ry. Co.
1921,Ohio,Fostoria,21.5, The Fostoria & Fremont Ry. Co.
1921,Ohio,Fostoria,62," Toledo, Fostoria & Findlay Ry. Co."
1921,Ohio,Gallipolis,5, The Gallipolis & Northern Trac. Co.
1921,Ohio,Greenville,12,The Lancaster Trac. & Pwr. Co.
1921,Ohio,Hamilton,83.9,Cincinnati & Dayton Traction Co.
1921,Ohio,Leetonia,37, The Youngstown A Ohio River R. R. Co.
1921,Ohio,Lima,147,The Ohio Elec. Ry. Co
1921,Ohio,Lorain,24.5, The Lorain St. R. K. Co.
1921,Ohio,Mansfield,22, The Richland Public Service Co.
1921,Ohio,Marietta,113.98,Western Ohio Ry. Co.
1921,Ohio,Marion,18,"The Col N Ix Bus, Marion Jb Hu - Cyrus Ry. Co."
1921,Ohio,Nelsonville,14.99,Thâ« Hocking-Sumlay Creek Trac. Co.
1921,Ohio,Norwalk,6.97, The Plymouth Shelby True. Co.
1921,Ohio,Norwalk,30," The Sandusky, Norwalk & Mansfield Elec. Ry. Co."
1921,Ohio,Piqua,32.5," The Sandusky, Norwalk & Mansfield Elec. Ry. Co."
1921,Ohio,Pomeroy,13.7,The Ohio River Elec. Ry. & Pwr. Co.
1921,Ohio,Ravenna,43.5," Cleveland, Alliance & Ma- Honing Valiev R. R Co."
1921,Ohio,Sandusky,22," The Samdusky, Fremont & Southern Ry. Co."
1921,Ohio,Sidney,15.5,The Springfield A Washing- Ton R.V. Co.
1921,Ohio,Springfield,30.41, Springfield Term. Ry. & Pwr. Co.
1921,Ohio,Springfield,20,Springfield & Xenia Ry. Co.
1921,Ohio,Springfield,30.698,The Springfield Ry. Co.
1921,Ohio,Tiffin,21,"Tile Tiffin, Fostoria & Eastern Elec. Ry. Co."
1921,Ohio,Toledo,51, Northwestern Ohio Ry. & Pwr. Co.
1921,Ohio,Toledo,26.59," The Toledo, Ottawa Beach & Northern Ry. Co."
1921,Ohio,Toledo,123.62,Community Traction Co.
1921,Ohio,Toledo,23.21,Maumee Valley Rys & Lt. Co
1921,Ohio,Toledo,52,The Toledo & Indiana R. R. Co.
1921,Ohio,Toledo,77.79,Toledo & Western R. R. Co.
